订单ID,用户ID,订单金额,下单时间,支付状态,收货地址
ORD004200,U0305,92.04,2024-11-02 14:07:10.646129228,未支付,北京市朝阳区
ORD004201,U0725,64.01,2024-11-02 15:52:19.107821564,已支付,杭州市西湖区
ORD004202,U0920,43.42,2024-11-02 17:37:27.569513904,已取消,深圳市南山区
ORD004203,U0209,270.15,2024-11-02 19:22:36.031206240,已支付,北京市朝阳区
ORD004204,U0011,49.86,2024-11-02 21:07:44.492898580,已支付,北京市朝阳区
ORD004205,U0146,43.08,2024-11-02 22:52:52.954590920,已支付,上海市浦东新区
ORD004206,U0035,122.47,2024-11-03 00:38:01.416283256,已支付,杭州市西湖区
ORD004207,U0567,175.47,2024-11-03 02:23:09.877975596,未支付,上海市浦东新区
ORD004208,U0351,133.08,2024-11-03 04:08:18.339667932,未支付,杭州市西湖区
ORD004209,U0540,30.03,2024-11-03 05:53:26.801360272,已支付,北京市朝阳区
ORD004210,U0856,78.84,2024-11-03 07:38:35.263052612,已支付,深圳市南山区
ORD004211,U0676,59.43,2024-11-03 09:23:43.724744948,已支付,北京市朝阳区
ORD004212,U0109,44.98,2024-11-03 11:08:52.186437288,已支付,广州市天河区
ORD004213,U0024,21.45,2024-11-03 12:54:00.648129628,已支付,上海市浦东新区
ORD004214,U0673,68.06,2024-11-03 14:39:09.109821964,未支付,深圳市南山区
ORD004215,U0499,162.0,2024-11-03 16:24:17.571514304,已支付,上海市浦东新区
ORD004216,U0990,278.57,2024-11-03 18:09:26.033206640,未支付,杭州市西湖区
ORD004217,U0372,172.99,2024-11-03 19:54:34.494898980,未支付,上海市浦东新区
ORD004218,U0165,34.85,2024-11-03 21:39:42.956591320,已支付,北京市朝阳区
ORD004219,U0397,21.48,2024-11-03 23:24:51.418283656,未支付,北京市朝阳区
ORD004220,U0272,12.27,2024-11-04 01:09:59.879975996,未支付,上海市浦东新区
ORD004221,U0624,156.76,2024-11-04 02:55:08.341668336,已支付,杭州市西湖区
ORD004222,U0427,124.32,2024-11-04 04:40:16.803360672,已支付,杭州市西湖区
ORD004223,U0073,31.36,2024-11-04 06:25:25.265053012,已支付,深圳市南山区
ORD004224,U0050,25.59,2024-11-04 08:10:33.726745348,已支付,北京市朝阳区
ORD004225,U0623,194.07,2024-11-04 09:55:42.188437688,已支付,上海市浦东新区
ORD004226,U0525,144.55,2024-11-04 11:40:50.650130028,已取消,深圳市南山区
ORD004227,U0071,198.82,2024-11-04 13:25:59.111822364,已支付,广州市天河区
ORD004228,U0931,95.71,2024-11-04 15:11:07.573514704,已支付,深圳市南山区
ORD004229,U0492,104.22,2024-11-04 16:56:16.035207040,已支付,广州市天河区
ORD004230,U0474,6.96,2024-11-04 18:41:24.496899380,已支付,广州市天河区
ORD004231,U0201,37.55,2024-11-04 20:26:32.958591720,已取消,深圳市南山区
ORD004232,U0803,412.8,2024-11-04 22:11:41.420284056,已支付,北京市朝阳区
ORD004233,U0024,30.94,2024-11-04 23:56:49.881976396,已支付,深圳市南山区
ORD004234,U0993,67.95,2024-11-05 01:41:58.343668736,未支付,深圳市南山区
ORD004235,U0469,259.22,2024-11-05 03:27:06.805361072,已支付,北京市朝阳区
ORD004236,U0437,130.93,2024-11-05 05:12:15.267053412,已支付,北京市朝阳区
ORD004237,U0214,20.79,2024-11-05 06:57:23.728745748,已取消,北京市朝阳区
ORD004238,U0295,16.88,2024-11-05 08:42:32.190438088,已支付,北京市朝阳区
ORD004239,U0147,273.06,2024-11-05 10:27:40.652130428,未支付,北京市朝阳区
ORD004240,U0940,114.59,2024-11-05 12:12:49.113822764,已取消,北京市朝阳区
ORD004241,U0382,77.88,2024-11-05 13:57:57.575515104,已支付,深圳市南山区
ORD004242,U0686,90.24,2024-11-05 15:43:06.037207440,已支付,上海市浦东新区
ORD004243,U0429,37.73,2024-11-05 17:28:14.498899780,未支付,上海市浦东新区
ORD004244,U0416,22.41,2024-11-05 19:13:22.960592120,已支付,上海市浦东新区
ORD004245,U0005,84.77,2024-11-05 20:58:31.422284456,已支付,深圳市南山区
ORD004246,U0844,29.92,2024-11-05 22:43:39.883976796,已支付,北京市朝阳区
ORD004247,U0872,30.23,2024-11-06 00:28:48.345669136,已支付,广州市天河区
ORD004248,U0390,37.84,2024-11-06 02:13:56.807361472,已支付,北京市朝阳区
ORD004249,U0850,119.59,2024-11-06 03:59:05.269053812,已支付,杭州市西湖区
ORD004250,U0007,27.05,2024-11-06 05:44:13.730746148,未支付,北京市朝阳区
ORD004251,U0723,24.76,2024-11-06 07:29:22.192438488,未支付,上海市浦东新区
ORD004252,U0783,21.14,2024-11-06 09:14:30.654130828,未支付,北京市朝阳区
ORD004253,U0490,46.85,2024-11-06 10:59:39.115823164,已支付,北京市朝阳区
ORD004254,U0329,150.02,2024-11-06 12:44:47.577515504,已支付,杭州市西湖区
ORD004255,U0276,47.2,2024-11-06 14:29:56.039207840,已支付,广州市天河区
ORD004256,U0240,54.74,2024-11-06 16:15:04.500900180,已支付,广州市天河区
ORD004257,U0827,66.02,2024-11-06 18:00:12.962592520,已支付,上海市浦东新区
ORD004258,U0980,39.25,2024-11-06 19:45:21.424284856,已支付,广州市天河区
ORD004259,U0004,21.99,2024-11-06 21:30:29.885977196,已支付,上海市浦东新区
ORD004260,U0714,35.44,2024-11-06 23:15:38.347669536,未支付,深圳市南山区
ORD004261,U0106,30.96,2024-11-07 01:00:46.809361872,已支付,杭州市西湖区
ORD004262,U0040,49.96,2024-11-07 02:45:55.271054212,未支付,北京市朝阳区
ORD004263,U0577,34.75,2024-11-07 04:31:03.732746548,已支付,杭州市西湖区
ORD004264,U0547,68.4,2024-11-07 06:16:12.194438888,已支付,广州市天河区
ORD004265,U0984,48.79,2024-11-07 08:01:20.656131228,未支付,北京市朝阳区
ORD004266,U0556,29.28,2024-11-07 09:46:29.117823564,已支付,杭州市西湖区
ORD004267,U0263,234.07,2024-11-07 11:31:37.579515904,已支付,杭州市西湖区
ORD004268,U0662,88.26,2024-11-07 13:16:46.041208240,已支付,上海市浦东新区
ORD004269,U0279,44.34,2024-11-07 15:01:54.502900580,已支付,深圳市南山区
ORD004270,U0577,31.79,2024-11-07 16:47:02.964592920,未支付,杭州市西湖区
ORD004271,U0344,136.18,2024-11-07 18:32:11.426285256,已支付,北京市朝阳区
ORD004272,U0788,22.92,2024-11-07 20:17:19.887977596,已取消,深圳市南山区
ORD004273,U0544,222.25,2024-11-07 22:02:28.349669936,未支付,深圳市南山区
ORD004274,U0479,13.02,2024-11-07 23:47:36.811362272,已支付,北京市朝阳区
ORD004275,U0865,869.28,2024-11-08 01:32:45.273054612,已支付,深圳市南山区
ORD004276,U0164,35.8,2024-11-08 03:17:53.734746948,未支付,广州市天河区
ORD004277,U0402,14.9,2024-11-08 05:03:02.196439288,未支付,深圳市南山区
ORD004278,U0485,27.96,2024-11-08 06:48:10.658131628,已支付,上海市浦东新区
ORD004279,U0353,39.97,2024-11-08 08:33:19.119823964,已支付,深圳市南山区
ORD004280,U0673,31.08,2024-11-08 10:18:27.581516304,未支付,杭州市西湖区
ORD004281,U0837,77.94,2024-11-08 12:03:36.043208644,已支付,深圳市南山区
ORD004282,U0082,72.57,2024-11-08 13:48:44.504900980,已支付,上海市浦东新区
ORD004283,U0265,1306.63,2024-11-08 15:33:52.966593320,已支付,上海市浦东新区
ORD004284,U0042,59.57,2024-11-08 17:19:01.428285656,已支付,深圳市南山区
ORD004285,U0991,14.5,2024-11-08 19:04:09.889977996,已支付,广州市天河区
ORD004286,U0199,45.94,2024-11-08 20:49:18.351670336,未支付,深圳市南山区
ORD004287,U0383,62.65,2024-11-08 22:34:26.813362672,已支付,北京市朝阳区
ORD004288,U0207,32.78,2024-11-09 00:19:35.275055012,已支付,上海市浦东新区
ORD004289,U0110,103.72,2024-11-09 02:04:43.736747348,已支付,深圳市南山区
ORD004290,U0644,117.78,2024-11-09 03:49:52.198439688,未支付,广州市天河区
ORD004291,U0430,28.91,2024-11-09 05:35:00.660132028,已支付,广州市天河区
ORD004292,U0743,38.38,2024-11-09 07:20:09.121824364,已支付,广州市天河区
ORD004293,U0072,8.11,2024-11-09 09:05:17.583516704,已支付,杭州市西湖区
ORD004294,U0408,22.86,2024-11-09 10:50:26.045209044,已支付,杭州市西湖区
ORD004295,U0840,41.83,2024-11-09 12:35:34.506901380,已支付,杭州市西湖区
ORD004296,U0636,62.86,2024-11-09 14:20:42.968593720,已支付,北京市朝阳区
ORD004297,U0709,47.7,2024-11-09 16:05:51.430286056,已支付,北京市朝阳区
ORD004298,U0279,23.53,2024-11-09 17:50:59.891978396,已支付,深圳市南山区
ORD004299,U0107,165.17,2024-11-09 19:36:08.353670736,已支付,杭州市西湖区
ORD004300,U0439,149.52,2024-11-09 21:21:16.815363072,已支付,杭州市西湖区
ORD004301,U0866,164.9,2024-11-09 23:06:25.277055412,已支付,北京市朝阳区
ORD004302,U0655,257.34,2024-11-10 00:51:33.738747748,已支付,广州市天河区
ORD004303,U0051,20.4,2024-11-10 02:36:42.200440088,已支付,广州市天河区
ORD004304,U0123,83.85,2024-11-10 04:21:50.662132428,已支付,上海市浦东新区
ORD004305,U0562,135.98,2024-11-10 06:06:59.123824764,已支付,深圳市南山区
ORD004306,U0431,529.21,2024-11-10 07:52:07.585517104,已支付,深圳市南山区
ORD004307,U0851,243.87,2024-11-10 09:37:16.047209444,已取消,杭州市西湖区
ORD004308,U0793,42.25,2024-11-10 11:22:24.508901780,已支付,北京市朝阳区
ORD004309,U0551,11.14,2024-11-10 13:07:32.970594120,已支付,深圳市南山区
ORD004310,U0324,16.28,2024-11-10 14:52:41.432286456,已支付,广州市天河区
ORD004311,U0942,106.99,2024-11-10 16:37:49.893978796,已支付,北京市朝阳区
ORD004312,U0840,58.1,2024-11-10 18:22:58.355671136,已支付,杭州市西湖区
ORD004313,U0989,27.18,2024-11-10 20:08:06.817363472,已支付,杭州市西湖区
ORD004314,U0375,7.49,2024-11-10 21:53:15.279055812,已支付,深圳市南山区
ORD004315,U0874,132.44,2024-11-10 23:38:23.740748148,已支付,深圳市南山区
ORD004316,U0781,17.24,2024-11-11 01:23:32.202440488,已支付,上海市浦东新区
ORD004317,U0678,225.18,2024-11-11 03:08:40.664132828,已支付,深圳市南山区
ORD004318,U0548,20.1,2024-11-11 04:53:49.125825164,已支付,深圳市南山区
ORD004319,U0421,35.0,2024-11-11 06:38:57.587517504,已支付,广州市天河区
ORD004320,U0938,28.03,2024-11-11 08:24:06.049209844,未支付,广州市天河区
ORD004321,U0376,102.94,2024-11-11 10:09:14.510902180,已取消,北京市朝阳区
ORD004322,U0109,27.9,2024-11-11 11:54:22.972594520,已支付,深圳市南山区
ORD004323,U0755,44.2,2024-11-11 13:39:31.434286856,未支付,深圳市南山区
ORD004324,U0491,38.49,2024-11-11 15:24:39.895979196,已支付,杭州市西湖区
ORD004325,U0636,22.68,2024-11-11 17:09:48.357671536,已支付,广州市天河区
ORD004326,U0223,55.46,2024-11-11 18:54:56.819363872,已支付,杭州市西湖区
ORD004327,U0019,71.16,2024-11-11 20:40:05.281056212,已支付,深圳市南山区
ORD004328,U0549,110.46,2024-11-11 22:25:13.742748552,已支付,广州市天河区
ORD004329,U0217,100.55,2024-11-12 00:10:22.204440888,已支付,深圳市南山区
ORD004330,U0613,111.92,2024-11-12 01:55:30.666133228,已支付,上海市浦东新区
ORD004331,U0705,9.29,2024-11-12 03:40:39.127825564,已支付,杭州市西湖区
ORD004332,U0597,53.37,2024-11-12 05:25:47.589517904,已支付,广州市天河区
ORD004333,U0233,22.32,2024-11-12 07:10:56.051210244,已支付,广州市天河区
ORD004334,U0551,55.15,2024-11-12 08:56:04.512902580,已支付,深圳市南山区
ORD004335,U0410,62.76,2024-11-12 10:41:12.974594920,已支付,深圳市南山区
ORD004336,U0554,67.21,2024-11-12 12:26:21.436287256,已支付,北京市朝阳区
ORD004337,U0512,10.98,2024-11-12 14:11:29.897979596,已支付,北京市朝阳区
ORD004338,U0190,597.98,2024-11-12 15:56:38.359671936,已支付,杭州市西湖区
ORD004339,U0821,545.63,2024-11-12 17:41:46.821364272,已取消,广州市天河区
ORD004340,U0963,29.29,2024-11-12 19:26:55.283056612,未支付,深圳市南山区
ORD004341,U0306,17.93,2024-11-12 21:12:03.744748952,已支付,杭州市西湖区
ORD004342,U0873,936.3,2024-11-12 22:57:12.206441288,已支付,广州市天河区
ORD004343,U0453,165.17,2024-11-13 00:42:20.668133628,已支付,深圳市南山区
ORD004344,U0107,115.45,2024-11-13 02:27:29.129825964,已支付,北京市朝阳区
ORD004345,U0669,16.05,2024-11-13 04:12:37.591518304,已支付,广州市天河区
ORD004346,U0225,273.6,2024-11-13 05:57:46.053210644,已支付,深圳市南山区
ORD004347,U0386,22.91,2024-11-13 07:42:54.514902980,已支付,杭州市西湖区
ORD004348,U0530,45.36,2024-11-13 09:28:02.976595320,未支付,杭州市西湖区
ORD004349,U0060,216.4,2024-11-13 11:13:11.438287656,已支付,上海市浦东新区
ORD004350,U0372,36.17,2024-11-13 12:58:19.899979996,未支付,广州市天河区
ORD004351,U0142,68.92,2024-11-13 14:43:28.361672336,已支付,杭州市西湖区
ORD004352,U0118,176.79,2024-11-13 16:28:36.823364672,已支付,广州市天河区
ORD004353,U0680,16.27,2024-11-13 18:13:45.285057012,已支付,杭州市西湖区
ORD004354,U0192,174.48,2024-11-13 19:58:53.746749352,已支付,广州市天河区
ORD004355,U0286,272.38,2024-11-13 21:44:02.208441688,未支付,广州市天河区
ORD004356,U0541,50.97,2024-11-13 23:29:10.670134028,已支付,广州市天河区
ORD004357,U0669,187.38,2024-11-14 01:14:19.131826364,已支付,上海市浦东新区
ORD004358,U0019,25.13,2024-11-14 02:59:27.593518704,未支付,北京市朝阳区
ORD004359,U0602,11.74,2024-11-14 04:44:36.055211044,已支付,广州市天河区
ORD004360,U0622,7.53,2024-11-14 06:29:44.516903380,未支付,北京市朝阳区
ORD004361,U0570,91.21,2024-11-14 08:14:52.978595720,已支付,北京市朝阳区
ORD004362,U0116,85.88,2024-11-14 10:00:01.440288056,未支付,北京市朝阳区
ORD004363,U0040,30.43,2024-11-14 11:45:09.901980396,未支付,杭州市西湖区
ORD004364,U0265,176.24,2024-11-14 13:30:18.363672736,未支付,深圳市南山区
ORD004365,U0121,28.65,2024-11-14 15:15:26.825365072,已支付,北京市朝阳区
ORD004366,U0622,15.77,2024-11-14 17:00:35.287057412,已支付,广州市天河区
ORD004367,U0364,21.15,2024-11-14 18:45:43.748749752,已支付,深圳市南山区
ORD004368,U0205,224.03,2024-11-14 20:30:52.210442088,已支付,杭州市西湖区
ORD004369,U0486,126.66,2024-11-14 22:16:00.672134428,已支付,上海市浦东新区
ORD004370,U0671,46.17,2024-11-15 00:01:09.133826764,已支付,北京市朝阳区
ORD004371,U0846,41.69,2024-11-15 01:46:17.595519104,已支付,北京市朝阳区
ORD004372,U0095,30.98,2024-11-15 03:31:26.057211444,已支付,杭州市西湖区
ORD004373,U0399,4.78,2024-11-15 05:16:34.518903780,已支付,广州市天河区
ORD004374,U0546,11.03,2024-11-15 07:01:42.980596120,已支付,广州市天河区
ORD004375,U0754,47.5,2024-11-15 08:46:51.442288460,已支付,深圳市南山区
ORD004376,U0830,98.48,2024-11-15 10:31:59.903980796,已支付,深圳市南山区
ORD004377,U0330,39.36,2024-11-15 12:17:08.365673136,已支付,广州市天河区
ORD004378,U0825,11.58,2024-11-15 14:02:16.827365472,已支付,上海市浦东新区
ORD004379,U0661,277.56,2024-11-15 15:47:25.289057812,已支付,广州市天河区
ORD004380,U0615,13.85,2024-11-15 17:32:33.750750152,已支付,上海市浦东新区
ORD004381,U0310,55.51,2024-11-15 19:17:42.212442488,未支付,杭州市西湖区
ORD004382,U0217,64.01,2024-11-15 21:02:50.674134828,已支付,上海市浦东新区
ORD004383,U0677,569.79,2024-11-15 22:47:59.135827164,已取消,杭州市西湖区
ORD004384,U0168,21.24,2024-11-16 00:33:07.597519504,已取消,北京市朝阳区
ORD004385,U0532,57.19,2024-11-16 02:18:16.059211844,已支付,广州市天河区
ORD004386,U0109,65.27,2024-11-16 04:03:24.520904180,已支付,深圳市南山区
ORD004387,U0199,17.51,2024-11-16 05:48:32.982596520,已支付,北京市朝阳区
ORD004388,U0402,73.85,2024-11-16 07:33:41.444288860,未支付,深圳市南山区
ORD004389,U0745,35.29,2024-11-16 09:18:49.905981196,已支付,上海市浦东新区
ORD004390,U0172,40.05,2024-11-16 11:03:58.367673536,已支付,广州市天河区
ORD004391,U0184,26.5,2024-11-16 12:49:06.829365872,未支付,广州市天河区
ORD004392,U0730,177.2,2024-11-16 14:34:15.291058212,已支付,广州市天河区
ORD004393,U0017,48.11,2024-11-16 16:19:23.752750552,已支付,北京市朝阳区
ORD004394,U0554,24.49,2024-11-16 18:04:32.214442888,已支付,杭州市西湖区
ORD004395,U0967,6.26,2024-11-16 19:49:40.676135228,已支付,上海市浦东新区
ORD004396,U0156,358.2,2024-11-16 21:34:49.137827564,已支付,北京市朝阳区
ORD004397,U0021,58.88,2024-11-16 23:19:57.599519904,已支付,北京市朝阳区
ORD004398,U0421,197.94,2024-11-17 01:05:06.061212244,未支付,杭州市西湖区
ORD004399,U0151,188.43,2024-11-17 02:50:14.522904580,已支付,深圳市南山区
ORD004400,U0111,79.44,2024-11-17 04:35:22.984596920,已支付,深圳市南山区
ORD004401,U0816,136.03,2024-11-17 06:20:31.446289260,已支付,广州市天河区
ORD004402,U0315,193.65,2024-11-17 08:05:39.907981596,已支付,北京市朝阳区
ORD004403,U0640,19.34,2024-11-17 09:50:48.369673936,已支付,杭州市西湖区
ORD004404,U0880,133.46,2024-11-17 11:35:56.831366272,已支付,杭州市西湖区
ORD004405,U0458,72.62,2024-11-17 13:21:05.293058612,已支付,深圳市南山区
ORD004406,U0052,22.42,2024-11-17 15:06:13.754750952,已支付,杭州市西湖区
ORD004407,U0273,129.12,2024-11-17 16:51:22.216443288,未支付,深圳市南山区
ORD004408,U0806,20.9,2024-11-17 18:36:30.678135628,已支付,深圳市南山区
ORD004409,U0385,94.86,2024-11-17 20:21:39.139827964,已支付,北京市朝阳区
ORD004410,U0587,72.64,2024-11-17 22:06:47.601520304,已支付,上海市浦东新区
ORD004411,U0929,28.56,2024-11-17 23:51:56.063212644,已支付,广州市天河区
ORD004412,U0863,359.33,2024-11-18 01:37:04.524904980,已支付,上海市浦东新区
ORD004413,U0812,130.04,2024-11-18 03:22:12.986597320,已支付,杭州市西湖区
ORD004414,U0088,24.43,2024-11-18 05:07:21.448289660,已支付,上海市浦东新区
ORD004415,U0020,191.12,2024-11-18 06:52:29.909981996,已支付,上海市浦东新区
ORD004416,U0431,38.49,2024-11-18 08:37:38.371674336,已支付,深圳市南山区
ORD004417,U0581,36.44,2024-11-18 10:22:46.833366672,已支付,北京市朝阳区
ORD004418,U0170,142.24,2024-11-18 12:07:55.295059012,已支付,杭州市西湖区
ORD004419,U0666,105.23,2024-11-18 13:53:03.756751352,已支付,广州市天河区
ORD004420,U0817,42.62,2024-11-18 15:38:12.218443688,已支付,深圳市南山区
ORD004421,U0106,263.57,2024-11-18 17:23:20.680136028,已取消,广州市天河区
ORD004422,U0327,24.98,2024-11-18 19:08:29.141828368,未支付,北京市朝阳区
